Frequency [Hz];Power [dBm];Conditions;
2400000000;-30.489648818969727;LoS 1
2400200000;-30.615215301513672;LoS 1
2400400000;-30.542848587036133;LoS 1
2400600000;-30.346765518188477;LoS 1
2400800000;-30.345973968505859;LoS 1
2401000000;-30.474225997924805;LoS 1
2401200000;-30.408117294311523;LoS 1
2401400000;-30.507694244384766;LoS 1
2401600000;-30.039089202880859;LoS 1
2401800000;-30.503313064575195;LoS 1
2402000000;-30.368000030517578;LoS 1
2402200000;-30.468591690063477;LoS 1
2402400000;-30.436491012573242;LoS 1
2402600000;-30.52338981628418;LoS 1
2402800000;-30.426387786865234;LoS 1
2403000000;-30.458784103393555;LoS 1
2403200000;-30.278945922851563;LoS 1
2403400000;-30.150707244873047;LoS 1
2403600000;-30.009462356567383;LoS 1
2403800000;-29.937305450439453;LoS 1
2404000000;-29.704977035522461;LoS 1
2404200000;-29.773931503295898;LoS 1
2404400000;-29.551870346069336;LoS 1
2404600000;-29.50218391418457;LoS 1
2404800000;-29.366260528564453;LoS 1
2405000000;-29.451066970825195;LoS 1
2405200000;-29.449012756347656;LoS 1
2405400000;-29.431905746459961;LoS 1
2405600000;-29.359167098999023;LoS 1
2405800000;-29.328643798828125;LoS 1
2406000000;-29.397390365600586;LoS 1
2406200000;-29.344295501708984;LoS 1
2406400000;-29.5220947265625;LoS 1
2406600000;-29.493244171142578;LoS 1
2406800000;-29.500486373901367;LoS 1
2407000000;-29.382560729980469;LoS 1
2407200000;-29.531377792358398;LoS 1
2407400000;-29.584831237792969;LoS 1
2407600000;-29.47877311706543;LoS 1
2407800000;-29.384620666503906;LoS 1
2408000000;-29.529201507568359;LoS 1
2408200000;-29.234283447265625;LoS 1
2408400000;-29.187252044677734;LoS 1
2408600000;-29.169906616210937;LoS 1
2408800000;-28.982046127319336;LoS 1
2409000000;-28.862691879272461;LoS 1
2409200000;-28.555774688720703;LoS 1
2409400000;-28.325250625610352;LoS 1
2409600000;-28.255477905273438;LoS 1
2409800000;-28.033430099487305;LoS 1
2410000000;-27.839788436889648;LoS 1
2410200000;-27.682182312011719;LoS 1
2410400000;-27.581291198730469;LoS 1
2410600000;-27.605657577514648;LoS 1
2410800000;-27.762744903564453;LoS 1
2411000000;-27.541576385498047;LoS 1
2411200000;-27.463413238525391;LoS 1
2411400000;-27.583200454711914;LoS 1
2411600000;-27.226253509521484;LoS 1
2411800000;-27.258148193359375;LoS 1
2412000000;-27.134101867675781;LoS 1
2412200000;-27.218685150146484;LoS 1
2412400000;-27.097379684448242;LoS 1
2412600000;-27.165916442871094;LoS 1
2412800000;-27.110597610473633;LoS 1
2413000000;-27.257846832275391;LoS 1
2413200000;-27.094072341918945;LoS 1
2413400000;-27.223066329956055;LoS 1
2413600000;-27.196540832519531;LoS 1
2413800000;-27.331405639648437;LoS 1
2414000000;-27.460655212402344;LoS 1
2414200000;-27.46470832824707;LoS 1
2414400000;-27.688022613525391;LoS 1
2414600000;-27.735250473022461;LoS 1
2414800000;-27.783636093139648;LoS 1
2415000000;-27.888877868652344;LoS 1
2415200000;-27.907402038574219;LoS 1
2415400000;-28.077825546264648;LoS 1
2415600000;-28.143901824951172;LoS 1
2415800000;-28.387123107910156;LoS 1
2416000000;-28.38231086730957;LoS 1
2416200000;-28.634891510009766;LoS 1
2416400000;-28.799026489257813;LoS 1
2416600000;-28.805093765258789;LoS 1
2416800000;-28.912630081176758;LoS 1
2417000000;-28.988197326660156;LoS 1
2417200000;-29.166194915771484;LoS 1
2417400000;-29.235031127929687;LoS 1
2417600000;-29.434543609619141;LoS 1
2417800000;-29.290077209472656;LoS 1
2418000000;-29.362848281860352;LoS 1
2418200000;-29.544805526733398;LoS 1
2418400000;-29.501989364624023;LoS 1
2418600000;-29.633264541625977;LoS 1
2418800000;-29.531839370727539;LoS 1
2419000000;-29.51048469543457;LoS 1
2419200000;-29.453184127807617;LoS 1
2419400000;-29.420280456542969;LoS 1
2419600000;-29.369270324707031;LoS 1
2419800000;-29.335142135620117;LoS 1
2420000000;-29.307485580444336;LoS 1
2420200000;-29.274818420410156;LoS 1
2420400000;-29.076271057128906;LoS 1
2420600000;-29.169771194458008;LoS 1
2420800000;-29.183732986450195;LoS 1
2421000000;-29.128416061401367;LoS 1
2421200000;-29.135196685791016;LoS 1
2421400000;-28.999988555908203;LoS 1
2421600000;-28.986650466918945;LoS 1
2421800000;-28.991060256958008;LoS 1
2422000000;-28.879709243774414;LoS 1
2422200000;-28.906698226928711;LoS 1
2422400000;-28.809577941894531;LoS 1
2422600000;-28.846254348754883;LoS 1
2422800000;-28.721521377563477;LoS 1
2423000000;-28.695381164550781;LoS 1
2423200000;-28.714353561401367;LoS 1
2423400000;-28.672401428222656;LoS 1
2423600000;-28.746957778930664;LoS 1
2423800000;-28.762310028076172;LoS 1
2424000000;-28.766811370849609;LoS 1
2424200000;-28.744216918945313;LoS 1
2424400000;-28.718570709228516;LoS 1
2424600000;-28.906402587890625;LoS 1
2424800000;-28.884002685546875;LoS 1
2425000000;-28.856983184814453;LoS 1
2425200000;-29.059658050537109;LoS 1
2425400000;-29.228443145751953;LoS 1
2425600000;-29.526922225952148;LoS 1
2425800000;-29.632966995239258;LoS 1
2426000000;-29.646364212036133;LoS 1
2426200000;-29.765705108642578;LoS 1
2426400000;-29.832691192626953;LoS 1
2426600000;-29.927425384521484;LoS 1
2426800000;-30.147310256958008;LoS 1
2427000000;-30.209619522094727;LoS 1
2427200000;-29.591571807861328;LoS 1
2427400000;-29.641805648803711;LoS 1
2427600000;-29.816970825195312;LoS 1
2427800000;-29.592763900756836;LoS 1
2428000000;-29.734914779663086;LoS 1
2428200000;-29.761247634887695;LoS 1
2428400000;-29.867053985595703;LoS 1
2428600000;-30.026096343994141;LoS 1
2428800000;-30.165475845336914;LoS 1
2429000000;-30.173389434814453;LoS 1
2429200000;-30.419057846069336;LoS 1
2429400000;-30.296928405761719;LoS 1
2429600000;-30.304649353027344;LoS 1
2429800000;-30.198379516601563;LoS 1
2430000000;-30.385408401489258;LoS 1
2430200000;-30.214967727661133;LoS 1
2430400000;-30.087970733642578;LoS 1
2430600000;-29.968437194824219;LoS 1
2430800000;-29.925457000732422;LoS 1
2431000000;-29.801544189453125;LoS 1
2431200000;-29.75311279296875;LoS 1
2431400000;-29.676410675048828;LoS 1
2431600000;-29.652772903442383;LoS 1
2431800000;-29.621658325195312;LoS 1
2432000000;-29.608556747436523;LoS 1
2432200000;-29.589332580566406;LoS 1
2432400000;-29.497177124023438;LoS 1
2432600000;-29.607139587402344;LoS 1
2432800000;-29.548992156982422;LoS 1
2433000000;-29.493001937866211;LoS 1
2433200000;-29.540557861328125;LoS 1
2433400000;-29.568202972412109;LoS 1
2433600000;-29.569887161254883;LoS 1
2433800000;-29.87480354309082;LoS 1
2434000000;-29.838340759277344;LoS 1
2434200000;-29.694992065429687;LoS 1
2434400000;-30.106880187988281;LoS 1
2434600000;-30.050189971923828;LoS 1
2434800000;-30.119548797607422;LoS 1
2435000000;-30.138679504394531;LoS 1
2435200000;-30.332246780395508;LoS 1
2435400000;-30.408149719238281;LoS 1
2435600000;-30.449920654296875;LoS 1
2435800000;-30.482376098632813;LoS 1
2436000000;-30.337421417236328;LoS 1
2436200000;-30.338628768920898;LoS 1
2436400000;-30.343202590942383;LoS 1
2436600000;-30.293994903564453;LoS 1
2436800000;-30.040653228759766;LoS 1
2437000000;-30.030385971069336;LoS 1
2437200000;-29.976425170898437;LoS 1
2437400000;-29.914205551147461;LoS 1
2437600000;-30.095823287963867;LoS 1
2437800000;-29.911048889160156;LoS 1
2438000000;-29.941640853881836;LoS 1
2438200000;-29.735570907592773;LoS 1
2438400000;-29.885934829711914;LoS 1
2438600000;-29.86671257019043;LoS 1
2438800000;-30.007823944091797;LoS 1
2439000000;-30.027061462402344;LoS 1
2439200000;-30.140947341918945;LoS 1
2439400000;-30.0975341796875;LoS 1
2439600000;-30.070205688476563;LoS 1
2439800000;-30.117057800292969;LoS 1
2440000000;-30.085092544555664;LoS 1
2440200000;-29.954578399658203;LoS 1
2440400000;-30.334602355957031;LoS 1
2440600000;-30.255146026611328;LoS 1
2440800000;-30.225055694580078;LoS 1
2441000000;-30.582088470458984;LoS 1
2441200000;-30.663156509399414;LoS 1
2441400000;-30.887588500976563;LoS 1
2441600000;-30.960639953613281;LoS 1
2441800000;-31.034957885742187;LoS 1
2442000000;-30.868526458740234;LoS 1
2442200000;-31.3648681640625;LoS 1
2442400000;-31.569149017333984;LoS 1
2442600000;-31.479467391967773;LoS 1
2442800000;-31.716697692871094;LoS 1
2443000000;-31.835874557495117;LoS 1
2443200000;-31.86003303527832;LoS 1
2443400000;-32.013481140136719;LoS 1
2443600000;-31.807680130004883;LoS 1
2443800000;-31.877435684204102;LoS 1
2444000000;-31.795206069946289;LoS 1
2444200000;-31.686925888061523;LoS 1
2444400000;-31.59602165222168;LoS 1
2444600000;-31.640741348266602;LoS 1
2444800000;-31.520999908447266;LoS 1
2445000000;-31.335910797119141;LoS 1
2445200000;-31.458290100097656;LoS 1
2445400000;-31.141796112060547;LoS 1
2445600000;-31.072242736816406;LoS 1
2445800000;-30.990085601806641;LoS 1
2446000000;-31.065046310424805;LoS 1
2446200000;-30.771749496459961;LoS 1
2446400000;-30.917823791503906;LoS 1
2446600000;-30.967676162719727;LoS 1
2446800000;-30.764690399169922;LoS 1
2447000000;-30.768770217895508;LoS 1
2447200000;-30.901836395263672;LoS 1
2447400000;-30.696821212768555;LoS 1
2447600000;-30.831451416015625;LoS 1
2447800000;-30.640731811523438;LoS 1
2448000000;-30.712484359741211;LoS 1
2448200000;-30.557828903198242;LoS 1
2448400000;-30.515741348266602;LoS 1
2448600000;-30.503091812133789;LoS 1
2448800000;-30.396493911743164;LoS 1
2449000000;-30.495370864868164;LoS 1
2449200000;-30.504983901977539;LoS 1
2449400000;-30.465879440307617;LoS 1
2449600000;-30.546457290649414;LoS 1
2449800000;-30.795804977416992;LoS 1
2450000000;-30.705556869506836;LoS 1
2450200000;-30.604623794555664;LoS 1
2450400000;-30.767566680908203;LoS 1
2450600000;-30.612058639526367;LoS 1
2450800000;-30.847085952758789;LoS 1
2451000000;-30.91880989074707;LoS 1
2451200000;-30.802837371826172;LoS 1
2451400000;-30.987194061279297;LoS 1
2451600000;-30.837860107421875;LoS 1
2451800000;-30.767267227172852;LoS 1
2452000000;-30.902433395385742;LoS 1
2452200000;-30.759323120117188;LoS 1
2452400000;-30.970848083496094;LoS 1
2452600000;-30.945024490356445;LoS 1
2452800000;-31.144969940185547;LoS 1
2453000000;-31.249538421630859;LoS 1
2453200000;-31.322782516479492;LoS 1
2453400000;-31.393569946289063;LoS 1
2453600000;-31.177349090576172;LoS 1
2453800000;-31.419469833374023;LoS 1
2454000000;-31.445358276367188;LoS 1
2454200000;-31.64555549621582;LoS 1
2454400000;-31.631397247314453;LoS 1
2454600000;-31.585559844970703;LoS 1
2454800000;-31.563472747802734;LoS 1
2455000000;-31.814071655273438;LoS 1
2455200000;-31.540792465209961;LoS 1
2455400000;-31.696775436401367;LoS 1
2455600000;-31.690351486206055;LoS 1
2455800000;-31.786426544189453;LoS 1
2456000000;-31.631710052490234;LoS 1
2456200000;-31.856975555419922;LoS 1
2456400000;-31.805307388305664;LoS 1
2456600000;-32.080009460449219;LoS 1
2456800000;-32.124011993408203;LoS 1
2457000000;-32.101730346679687;LoS 1
2457200000;-32.283737182617187;LoS 1
2457400000;-32.249580383300781;LoS 1
2457600000;-32.365898132324219;LoS 1
2457800000;-32.45745849609375;LoS 1
2458000000;-32.419975280761719;LoS 1
2458200000;-32.664703369140625;LoS 1
